04-21-2025 12:28:57 RAM 3960/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [35%@1113,21%@1113,23%@1113,23%@1190,35%@2201,100%@2201,28%@2201,31%@2201,30%@883,23%@883,28%@883,26%@883] EMC_FREQ 1%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@51.562C Tboard@38C SOC2@46.25C Tdiode@40C SOC0@47.187C CV1@-256C GPU@46.343C tj@51.562C SOC1@47.531C CV2@-256C VDD_GPU_SOC 2780mW/2780mW VDD_CPU_CV 2780mW/2780mW VIN_SYS_5V0 4737mW/4737mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1108mW/1108mW NC 0mW/0mW
04-21-2025 12:29:27 RAM 3923/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [12%@2201,0%@2168,6%@729,0%@729,12%@729,0%@729,0%@729,11%@729,17%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.093C Tboard@38C SOC2@45.937C Tdiode@39.75C SOC0@47.125C CV1@-256C GPU@46.156C tj@50.093C SOC1@47.312C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/1873mW VIN_SYS_5V0 4126mW/4395mW NC 0mW/0mW VDDQ_VDD2_1V8AO 504mW/763mW NC 0mW/0mW
04-21-2025 12:29:27 RAM 3926/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@2201,6%@1336,7%@729,7%@729,13%@729,6%@729,0%@729,0%@729,7%@1344,6%@1344,0%@1264,6%@1958] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.75C Tboard@38C SOC2@45.906C Tdiode@39.75C SOC0@47.343C CV1@-256C GPU@45.781C tj@49.75C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/1868mW VIN_SYS_5V0 4126mW/4394mW NC 0mW/0mW VDDQ_VDD2_1V8AO 504mW/762mW NC 0mW/0mW
04-21-2025 12:29:27 RAM 3929/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [9%@729,7%@729,7%@729,7%@729,23%@729,7%@729,0%@729,7%@729,15%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.687C Tboard@38C SOC2@45.968C Tdiode@39.75C SOC0@47.187C CV1@-256C GPU@45.906C tj@49.687C SOC1@47.375C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/1863mW VIN_SYS_5V0 4126mW/4393mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/760mW NC 0mW/0mW
04-21-2025 12:29:27 RAM 3924/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [23%@729,0%@729,7%@729,8%@729,21%@729,0%@729,0%@729,0%@729,8%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.125C Tboard@38C SOC2@46.093C Tdiode@39.75C SOC0@47.125C CV1@-256C GPU@46.156C tj@49.718C SOC1@47.437C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/1858mW VIN_SYS_5V0 4126mW/4391mW NC 0mW/0mW VDDQ_VDD2_1V8AO 504mW/759mW NC 0mW/0mW
04-21-2025 12:29:28 RAM 3925/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@803,13%@729,7%@729,18%@729,7%@729,0%@729,0%@729,0%@729,14%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.812C Tboard@38C SOC2@45.968C Tdiode@39.75C SOC0@47.062C CV1@-256C GPU@46.187C tj@50.156C SOC1@47.312C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/1853mW VIN_SYS_5V0 4132mW/4390mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/758mW NC 0mW/0mW
04-21-2025 12:29:28 RAM 3924/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [8%@729,0%@729,8%@729,0%@729,15%@729,7%@729,0%@729,0%@729,21%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.718C Tboard@38C SOC2@45.906C Tdiode@40C SOC0@47.125C CV1@-256C GPU@45.906C tj@49.718C SOC1@47.687C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/1848mW VIN_SYS_5V0 4132mW/4389mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/757mW NC 0mW/0mW
04-21-2025 12:29:28 RAM 3924/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [18%@2201,6%@729,11%@729,0%@729,11%@729,0%@729,0%@729,0%@729,6%@729,5%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.031C Tboard@38C SOC2@46.031C Tdiode@40C SOC0@46.968C CV1@-256C GPU@46.156C tj@50.031C SOC1@47.343C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/1844mW VIN_SYS_5V0 4126mW/4388mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/756mW NC 0mW/0mW
04-21-2025 12:29:28 RAM 3924/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [25%@729,0%@729,11%@729,0%@729,6%@729,0%@729,0%@729,0%@729,21%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.843C Tboard@38C SOC2@45.937C Tdiode@39.75C SOC0@47.062C CV1@-256C GPU@45.968C tj@49.843C SOC1@47.25C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/1839mW VIN_SYS_5V0 4126mW/4387mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/755mW NC 0mW/0mW
04-21-2025 12:29:28 RAM 3929/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@823,0%@729,0%@729,7%@729,13%@729,0%@729,6%@729,7%@729,7%@729,6%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.687C Tboard@38C SOC2@46.062C Tdiode@39.75C SOC0@47.156C CV1@-256C GPU@46.093C tj@49.875C SOC1@47.468C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/1834mW VIN_SYS_5V0 4126mW/4385mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/753mW NC 0mW/0mW
04-21-2025 12:29:28 RAM 3924/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [16%@729,0%@729,7%@729,7%@729,15%@729,7%@729,7%@729,0%@729,9%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.562C Tboard@38C SOC2@46.031C Tdiode@39.75C SOC0@47.187C CV1@-256C GPU@46.312C tj@49.562C SOC1@47.375C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/1828mW VIN_SYS_5V0 4126mW/4384mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/752mW NC 0mW/0mW
04-21-2025 12:29:28 RAM 3924/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@729,0%@729,14%@729,14%@729,15%@729,0%@729,7%@729,13%@729,8%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.937C Tboard@38C SOC2@46C Tdiode@39.75C SOC0@47.187C CV1@-256C GPU@45.906C tj@49.656C SOC1@47.375C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/1822mW VIN_SYS_5V0 4126mW/4383mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/751mW NC 0mW/0mW
04-21-2025 12:29:29 RAM 3927/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [18%@966,0%@729,6%@729,12%@729,13%@729,0%@729,6%@729,6%@729,12%@729,0%@729,0%@729,12%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.937C Tboard@38C SOC2@46.031C Tdiode@39.75C SOC0@47.218C CV1@-256C GPU@46.156C tj@49.937C SOC1@47.593C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/1815mW VIN_SYS_5V0 4126mW/4382mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/750mW NC 0mW/0mW
04-21-2025 12:29:29 RAM 3925/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@729,7%@729,7%@729,7%@729,8%@729,0%@729,7%@729,7%@729,15%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.656C Tboard@38C SOC2@45.906C Tdiode@39.75C SOC0@47.281C CV1@-256C GPU@45.875C tj@49.781C SOC1@47.531C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/1811mW VIN_SYS_5V0 4126mW/4381mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/749mW NC 0mW/0mW
04-21-2025 12:29:29 RAM 3924/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@729,0%@729,7%@729,0%@729,14%@729,0%@729,0%@729,0%@729,14%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.812C Tboard@38C SOC2@45.968C Tdiode@39.75C SOC0@47.125C CV1@-256C GPU@46.25C tj@49.562C SOC1@47.343C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/1805mW VIN_SYS_5V0 4126mW/4380mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/748mW NC 0mW/0mW
04-21-2025 12:29:29 RAM 3925/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@2201,0%@729,7%@729,0%@729,14%@729,0%@729,0%@729,0%@729,14%@729,13%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.656C Tboard@38C SOC2@45.906C Tdiode@39.75C SOC0@47.156C CV1@-256C GPU@46.031C tj@49.812C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/1799mW VIN_SYS_5V0 4132mW/4379mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/747mW NC 0mW/0mW
04-21-2025 12:29:29 RAM 3925/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@729,0%@729,7%@729,0%@729,7%@729,0%@729,0%@729,0%@729,14%@729,14%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.781C Tboard@38C SOC2@45.968C Tdiode@39.75C SOC0@47.125C CV1@-256C GPU@46.156C tj@49.781C SOC1@47.343C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/1792mW VIN_SYS_5V0 4126mW/4378mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/746mW NC 0mW/0mW
04-21-2025 12:29:29 RAM 3926/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@729,6%@729,12%@729,6%@729,13%@729,6%@729,0%@729,0%@729,14%@729,12%@729,6%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.843C Tboard@38C SOC2@45.875C Tdiode@39.75C SOC0@47.093C CV1@-256C GPU@46.187C tj@49.625C SOC1@47.375C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/1786mW VIN_SYS_5V0 4132mW/4377mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/745mW NC 0mW/0mW
04-21-2025 12:29:29 RAM 3924/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [8%@729,0%@729,14%@729,7%@729,15%@729,0%@729,0%@729,0%@729,8%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.781C Tboard@38C SOC2@46.062C Tdiode@39.75C SOC0@47.125C CV1@-256C GPU@45.875C tj@49.75C SOC1@47.312C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/1782mW VIN_SYS_5V0 4126mW/4375mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/744mW NC 0mW/0mW
04-21-2025 12:29:29 RAM 3924/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [23%@729,0%@729,0%@729,8%@729,8%@729,7%@729,7%@729,0%@729,15%@729,0%@729,0%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.812C Tboard@38C SOC2@45.906C Tdiode@39.75C SOC0@47C CV1@-256C GPU@46.093C tj@49.812C SOC1@47.312C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/1778mW VIN_SYS_5V0 4126mW/4374mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/743mW NC 0mW/0mW
04-21-2025 12:29:30 RAM 3927/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [26%@2201,13%@2201,7%@2201,0%@2201,25%@2201,0%@2201,13%@2201,20%@2201,21%@1344,7%@1344,26%@1344,8%@1344] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.343C Tboard@38C SOC2@46.031C Tdiode@39.75C SOC0@47.125C CV1@-256C GPU@46.062C tj@50.312C SOC1@47.312C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/1774mW VIN_SYS_5V0 4233mW/4374mW NC 0mW/0mW VDDQ_VDD2_1V8AO 604mW/742mW NC 0mW/0mW
04-21-2025 12:29:30 RAM 3927/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@1267,14%@1207,13%@1724,0%@1397,15%@729,21%@729,0%@729,7%@729,35%@1113,14%@1113,0%@1113,15%@1113] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.875C Tboard@38C SOC2@46.156C Tdiode@39.75C SOC0@47.156C CV1@-256C GPU@46.25C tj@49.875C SOC1@47.375C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 1191mW/1771mW VIN_SYS_5V0 4233mW/4373mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/742mW NC 0mW/0mW
04-21-2025 12:29:30 RAM 3926/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [16%@729,0%@729,15%@729,0%@729,28%@729,7%@729,14%@729,14%@729,16%@729,16%@729,7%@729,23%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.812C Tboard@38C SOC2@46C Tdiode@39.75C SOC0@47.125C CV1@-256C GPU@45.875C tj@49.812C SOC1@47.343C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 1191mW/1769mW VIN_SYS_5V0 4233mW/4373mW NC 0mW/0mW VDDQ_VDD2_1V8AO 705mW/741mW NC 0mW/0mW
04-21-2025 12:29:30 RAM 3926/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [26%@729,0%@729,0%@729,11%@729,18%@729,41%@729,29%@729,6%@729,12%@2201,50%@2201,0%@2201,25%@2201] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.156C Tboard@38C SOC2@45.937C Tdiode@39.75C SOC0@47.25C CV1@-256C GPU@45.875C tj@50.406C SOC1@47.468C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 1191mW/1766mW VIN_SYS_5V0 4334mW/4372mW NC 0mW/0mW VDDQ_VDD2_1V8AO 704mW/741mW NC 0mW/0mW
04-21-2025 12:29:30 RAM 3926/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@2201,12%@2201,6%@729,6%@729,7%@729,0%@729,0%@729,0%@729,18%@729,6%@729,6%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.843C Tboard@38C SOC2@45.906C Tdiode@39.5C SOC0@47C CV1@-256C GPU@45.812C tj@49.843C SOC1@47.531C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 1191mW/1764mW VIN_SYS_5V0 4334mW/4372mW NC 0mW/0mW VDDQ_VDD2_1V8AO 704mW/741mW NC 0mW/0mW
04-21-2025 12:29:30 RAM 3928/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [8%@729,0%@729,0%@729,0%@729,14%@729,0%@729,0%@729,0%@729,7%@729,0%@729,0%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.812C Tboard@38C SOC2@45.906C Tdiode@39.5C SOC0@47C CV1@-256C GPU@45.718C tj@50.375C SOC1@47.281C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 1191mW/1762mW VIN_SYS_5V0 4233mW/4372mW NC 0mW/0mW VDDQ_VDD2_1V8AO 604mW/741mW NC 0mW/0mW
04-21-2025 12:29:30 RAM 3929/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [17%@729,6%@729,12%@729,11%@729,18%@729,0%@729,0%@729,0%@729,7%@729,0%@729,6%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.25C Tboard@38C SOC2@46C Tdiode@40C SOC0@47.281C CV1@-256C GPU@46.062C tj@49.718C SOC1@47.5C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/1758mW VIN_SYS_5V0 4233mW/4371mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/740mW NC 0mW/0mW
04-21-2025 12:29:31 RAM 3931/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@837,0%@729,12%@729,6%@729,6%@729,11%@729,0%@729,0%@729,12%@729,0%@729,6%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.125C Tboard@38C SOC2@45.906C Tdiode@39.75C SOC0@47.187C CV1@-256C GPU@46C tj@50.125C SOC1@47.437C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/1754mW VIN_SYS_5V0 4132mW/4370mW NC 0mW/0mW VDDQ_VDD2_1V8AO 604mW/739mW NC 0mW/0mW
04-21-2025 12:29:31 RAM 3926/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [23%@729,0%@729,7%@729,0%@729,21%@729,0%@729,7%@729,0%@729,8%@729,13%@729,0%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.062C Tboard@38C SOC2@46C Tdiode@39.75C SOC0@47.125C CV1@-256C GPU@46.218C tj@50.062C SOC1@47.343C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/1750mW VIN_SYS_5V0 4132mW/4369mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/738mW NC 0mW/0mW
04-21-2025 12:29:31 RAM 3927/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@729,0%@729,7%@729,0%@729,15%@729,0%@729,0%@729,0%@729,9%@729,0%@729,7%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.625C Tboard@38C SOC2@45.968C Tdiode@39.75C SOC0@47.062C CV1@-256C GPU@45.781C tj@49.625C SOC1@47.656C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/1746mW VIN_SYS_5V0 4126mW/4368mW NC 0mW/0mW VDDQ_VDD2_1V8AO 504mW/737mW NC 0mW/0mW
04-21-2025 12:29:31 RAM 3926/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@729,0%@729,0%@729,7%@729,15%@729,7%@729,0%@729,0%@729,14%@729,0%@729,7%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.125C Tboard@38C SOC2@46.031C Tdiode@39.75C SOC0@47.062C CV1@-256C GPU@45.906C tj@50.125C SOC1@47.218C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/1742mW VIN_SYS_5V0 4126mW/4367mW NC 0mW/0mW VDDQ_VDD2_1V8AO 504mW/736mW NC 0mW/0mW
04-21-2025 12:29:31 RAM 3926/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@729,0%@729,7%@729,7%@729,14%@729,0%@729,0%@729,0%@729,14%@729,0%@729,0%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.218C Tboard@38C SOC2@45.875C Tdiode@39.75C SOC0@47.125C CV1@-256C GPU@46.093C tj@49.656C SOC1@47.406C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/1738mW VIN_SYS_5V0 4126mW/4366mW NC 0mW/0mW VDDQ_VDD2_1V8AO 504mW/736mW NC 0mW/0mW
04-21-2025 12:29:31 RAM 3926/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@729,6%@729,6%@729,12%@729,13%@729,0%@729,6%@729,0%@729,14%@729,0%@729,6%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.718C Tboard@38C SOC2@45.875C Tdiode@39.75C SOC0@47.281C CV1@-256C GPU@46.187C tj@49.718C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/1734mW VIN_SYS_5V0 4126mW/4365mW NC 0mW/0mW VDDQ_VDD2_1V8AO 504mW/735mW NC 0mW/0mW
04-21-2025 12:29:31 RAM 3926/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@729,0%@729,6%@729,0%@729,7%@729,0%@729,0%@729,6%@729,13%@729,6%@729,0%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.093C Tboard@38C SOC2@46.031C Tdiode@39.75C SOC0@47.218C CV1@-256C GPU@45.687C tj@49.75C SOC1@47.468C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/1730mW VIN_SYS_5V0 4126mW/4364mW NC 0mW/0mW VDDQ_VDD2_1V8AO 504mW/734mW NC 0mW/0mW
04-21-2025 12:29:32 RAM 3926/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [18%@729,0%@729,0%@729,6%@729,7%@729,0%@729,0%@729,6%@729,7%@729,0%@729,13%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.718C Tboard@38C SOC2@45.906C Tdiode@39.75C SOC0@47.25C CV1@-256C GPU@46.093C tj@49.718C SOC1@47.531C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/1725mW VIN_SYS_5V0 4126mW/4363mW NC 0mW/0mW VDDQ_VDD2_1V8AO 504mW/733mW NC 0mW/0mW
04-21-2025 12:29:32 RAM 3926/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@729,0%@729,0%@729,6%@729,13%@729,0%@729,0%@729,0%@729,18%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.968C Tboard@38C SOC2@46C Tdiode@39.75C SOC0@47.062C CV1@-256C GPU@46.062C tj@49.968C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/1720mW VIN_SYS_5V0 4126mW/4362mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/732mW NC 0mW/0mW
04-21-2025 12:29:32 RAM 3926/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@729,0%@729,0%@729,0%@729,14%@729,6%@729,0%@729,0%@729,14%@729,0%@729,7%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.937C Tboard@38C SOC2@45.906C Tdiode@39.75C SOC0@47.062C CV1@-256C GPU@46.281C tj@49.937C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/1714mW VIN_SYS_5V0 4126mW/4361mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/731mW NC 0mW/0mW
