04-21-2025 12:36:50 RAM 3932/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [42%@2201,23%@2201,100%@2201,29%@2201,37%@729,27%@729,29%@806,27%@729,44%@729,29%@729,33%@729,29%@729] EMC_FREQ 1%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.562C Tboard@38C SOC2@46.062C Tdiode@39.5C SOC0@46.875C CV1@-256C GPU@46C tj@50.562C SOC1@47.156C CV2@-256C VDD_GPU_SOC 2780mW/2780mW VDD_CPU_CV 2780mW/2780mW VIN_SYS_5V0 4737mW/4737mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1108mW/1108mW NC 0mW/0mW
04-21-2025 12:37:19 RAM 3880/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@729,0%@729,0%@729,6%@729,18%@729,6%@729,0%@729,6%@729,20%@729,13%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.593C Tboard@38C SOC2@45.625C Tdiode@39.5C SOC0@47.062C CV1@-256C GPU@45.593C tj@49.593C SOC1@47.281C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2276mW VIN_SYS_5V0 4233mW/4459mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/838mW NC 0mW/0mW
04-21-2025 12:37:19 RAM 3880/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@2201,0%@2201,0%@729,6%@729,25%@729,6%@729,0%@729,6%@729,18%@729,0%@729,6%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.562C Tboard@38C SOC2@45.625C Tdiode@39.5C SOC0@46.843C CV1@-256C GPU@45.937C tj@49.906C SOC1@47.093C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2269mW VIN_SYS_5V0 4132mW/4457mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/836mW NC 0mW/0mW
04-21-2025 12:37:20 RAM 3879/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [18%@729,0%@729,6%@729,6%@729,13%@729,0%@729,11%@729,0%@729,13%@729,0%@729,0%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.5C Tboard@38C SOC2@45.562C Tdiode@39.5C SOC0@47.062C CV1@-256C GPU@45.562C tj@49.812C SOC1@47.437C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2262mW VIN_SYS_5V0 4126mW/4456mW NC 0mW/0mW VDDQ_VDD2_1V8AO 604mW/835mW NC 0mW/0mW
04-21-2025 12:37:20 RAM 3881/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@729,12%@729,0%@729,6%@729,13%@729,0%@729,0%@729,0%@729,14%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.468C Tboard@38C SOC2@45.656C Tdiode@39.5C SOC0@46.812C CV1@-256C GPU@45.562C tj@49.718C SOC1@47.093C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2255mW VIN_SYS_5V0 4126mW/4454mW NC 0mW/0mW VDDQ_VDD2_1V8AO 604mW/834mW NC 0mW/0mW
04-21-2025 12:37:20 RAM 3879/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@837,7%@2201,7%@729,14%@729,21%@729,0%@729,7%@729,0%@729,21%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.625C Tboard@38C SOC2@45.718C Tdiode@39.5C SOC0@46.812C CV1@-256C GPU@45.437C tj@49.625C SOC1@47.187C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2248mW VIN_SYS_5V0 4126mW/4453mW NC 0mW/0mW VDDQ_VDD2_1V8AO 504mW/833mW NC 0mW/0mW
04-21-2025 12:37:20 RAM 3879/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@2201,0%@729,7%@729,0%@729,15%@729,0%@729,7%@729,7%@729,14%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.406C Tboard@38C SOC2@45.625C Tdiode@39.25C SOC0@46.906C CV1@-256C GPU@45.5C tj@49.406C SOC1@47.187C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2242mW VIN_SYS_5V0 4126mW/4451mW NC 0mW/0mW VDDQ_VDD2_1V8AO 504mW/831mW NC 0mW/0mW
04-21-2025 12:37:20 RAM 3879/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [23%@2201,0%@2201,7%@2201,20%@729,14%@729,7%@729,0%@729,7%@729,15%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.468C Tboard@38C SOC2@45.625C Tdiode@39.25C SOC0@47.031C CV1@-256C GPU@45.875C tj@49.468C SOC1@47.281C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2235mW VIN_SYS_5V0 4132mW/4450mW NC 0mW/0mW VDDQ_VDD2_1V8AO 504mW/830mW NC 0mW/0mW
04-21-2025 12:37:20 RAM 3881/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [26%@2184,0%@729,0%@729,0%@729,12%@729,5%@729,5%@729,0%@729,16%@729,5%@729,5%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.343C Tboard@38C SOC2@45.625C Tdiode@39.5C SOC0@46.968C CV1@-256C GPU@46.031C tj@49.593C SOC1@47.312C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2229mW VIN_SYS_5V0 4132mW/4448mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/828mW NC 0mW/0mW
04-21-2025 12:37:20 RAM 3883/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@2201,0%@2201,7%@1077,7%@729,7%@729,14%@729,0%@729,0%@729,14%@729,0%@729,0%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.593C Tboard@38C SOC2@45.625C Tdiode@39.5C SOC0@46.718C CV1@-256C GPU@45.875C tj@49.593C SOC1@47.093C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2222mW VIN_SYS_5V0 4126mW/4447mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/827mW NC 0mW/0mW
04-21-2025 12:37:21 RAM 3882/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@729,6%@729,7%@729,0%@729,20%@729,6%@729,6%@729,0%@729,15%@729,0%@729,7%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.437C Tboard@38C SOC2@45.656C Tdiode@39.5C SOC0@46.781C CV1@-256C GPU@45.593C tj@49.562C SOC1@47.375C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2216mW VIN_SYS_5V0 4126mW/4445mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/825mW NC 0mW/0mW
04-21-2025 12:37:21 RAM 3880/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [28%@729,0%@729,8%@729,7%@729,9%@729,0%@729,7%@729,7%@729,21%@729,7%@729,13%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.593C Tboard@38C SOC2@45.593C Tdiode@39.5C SOC0@46.812C CV1@-256C GPU@45.843C tj@49.593C SOC1@47.312C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2209mW VIN_SYS_5V0 4132mW/4444mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/824mW NC 0mW/0mW
04-21-2025 12:37:21 RAM 3879/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [16%@729,0%@729,7%@729,7%@729,15%@729,0%@729,7%@729,0%@729,15%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.375C Tboard@38C SOC2@45.656C Tdiode@39.5C SOC0@46.937C CV1@-256C GPU@45.5C tj@49.375C SOC1@47.093C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2203mW VIN_SYS_5V0 4126mW/4442mW NC 0mW/0mW VDDQ_VDD2_1V8AO 504mW/822mW NC 0mW/0mW
04-21-2025 12:37:21 RAM 3879/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@729,0%@729,7%@729,0%@729,20%@729,0%@729,0%@729,0%@729,21%@729,7%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.625C Tboard@38C SOC2@45.687C Tdiode@39.5C SOC0@46.687C CV1@-256C GPU@45.656C tj@49.625C SOC1@47C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2197mW VIN_SYS_5V0 4132mW/4441mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/821mW NC 0mW/0mW
04-21-2025 12:37:21 RAM 3881/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@729,6%@729,12%@729,0%@729,13%@729,0%@729,0%@729,11%@729,13%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.343C Tboard@38C SOC2@45.656C Tdiode@39.5C SOC0@46.968C CV1@-256C GPU@45.468C tj@49.531C SOC1@47.156C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2191mW VIN_SYS_5V0 4132mW/4440mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/820mW NC 0mW/0mW
04-21-2025 12:37:21 RAM 3881/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@729,0%@729,0%@729,6%@729,14%@729,6%@729,6%@729,0%@729,18%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.5C Tboard@38C SOC2@45.718C Tdiode@39.5C SOC0@46.718C CV1@-256C GPU@45.625C tj@49.281C SOC1@47.062C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2184mW VIN_SYS_5V0 4132mW/4438mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/818mW NC 0mW/0mW
04-21-2025 12:37:21 RAM 3880/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [25%@803,0%@805,6%@2188,6%@729,20%@729,0%@729,7%@729,0%@729,14%@729,0%@729,6%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.562C Tboard@38C SOC2@45.718C Tdiode@39.5C SOC0@46.812C CV1@-256C GPU@45.531C tj@50C SOC1@47.031C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2178mW VIN_SYS_5V0 4126mW/4437mW NC 0mW/0mW VDDQ_VDD2_1V8AO 504mW/817mW NC 0mW/0mW
04-21-2025 12:37:21 RAM 3880/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [8%@729,0%@729,20%@729,7%@729,21%@729,7%@729,0%@729,7%@729,8%@729,0%@729,7%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.031C Tboard@38C SOC2@45.75C Tdiode@39.5C SOC0@46.718C CV1@-256C GPU@45.468C tj@50.031C SOC1@47.093C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2172mW VIN_SYS_5V0 4132mW/4436mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/815mW NC 0mW/0mW
04-21-2025 12:37:22 RAM 3882/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [23%@729,5%@729,5%@729,5%@729,12%@729,0%@729,11%@729,11%@729,16%@729,5%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.906C Tboard@38C SOC2@45.593C Tdiode@39.5C SOC0@47C CV1@-256C GPU@45.625C tj@49.468C SOC1@47.375C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2166mW VIN_SYS_5V0 4126mW/4434mW NC 0mW/0mW VDDQ_VDD2_1V8AO 504mW/814mW NC 0mW/0mW
04-21-2025 12:37:22 RAM 3884/30587MB (lfb 76x4MB) SWAP 31/15294MB (cached 0MB) CPU [18%@729,6%@729,7%@729,0%@729,13%@729,0%@729,0%@729,0%@729,13%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.781C Tboard@38C SOC2@45.812C Tdiode@39.5C SOC0@46.812C CV1@-256C GPU@45.687C tj@49.312C SOC1@47.093C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2160mW VIN_SYS_5V0 4126mW/4433mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/813mW NC 0mW/0mW
04-21-2025 12:37:22 RAM 3881/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@729,0%@729,0%@729,0%@729,14%@729,0%@729,0%@729,0%@729,26%@729,7%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.312C Tboard@38C SOC2@45.625C Tdiode@39.25C SOC0@46.75C CV1@-256C GPU@45.843C tj@49.75C SOC1@47.093C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2154mW VIN_SYS_5V0 4126mW/4432mW NC 0mW/0mW VDDQ_VDD2_1V8AO 504mW/811mW NC 0mW/0mW
04-21-2025 12:37:22 RAM 3879/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@830,0%@729,0%@729,12%@729,20%@729,6%@729,0%@729,0%@729,20%@729,0%@729,7%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.656C Tboard@38C SOC2@45.656C Tdiode@39.5C SOC0@46.718C CV1@-256C GPU@45.468C tj@49.656C SOC1@47.031C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2149mW VIN_SYS_5V0 4126mW/4430mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/810mW NC 0mW/0mW
04-21-2025 12:37:22 RAM 3881/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@729,0%@729,13%@729,0%@729,20%@729,13%@729,6%@729,0%@729,14%@729,7%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.406C Tboard@38C SOC2@45.843C Tdiode@39.5C SOC0@46.937C CV1@-256C GPU@45.625C tj@49.406C SOC1@47.218C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2143mW VIN_SYS_5V0 4126mW/4429mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/809mW NC 0mW/0mW
04-21-2025 12:37:22 RAM 3879/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [10%@729,0%@729,0%@729,7%@729,15%@729,0%@729,0%@729,0%@729,16%@729,15%@729,7%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.375C Tboard@38C SOC2@45.593C Tdiode@39.5C SOC0@47.031C CV1@-256C GPU@46C tj@49.375C SOC1@47.218C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2137mW VIN_SYS_5V0 4132mW/4428mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/807mW NC 0mW/0mW
04-21-2025 12:37:23 RAM 3879/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [25%@729,6%@729,6%@729,0%@729,14%@729,0%@729,0%@729,0%@729,23%@729,0%@729,6%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.562C Tboard@38C SOC2@45.562C Tdiode@39.5C SOC0@46.75C CV1@-256C GPU@46C tj@49.562C SOC1@47.343C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2131mW VIN_SYS_5V0 4132mW/4426mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/806mW NC 0mW/0mW
04-21-2025 12:37:23 RAM 3879/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [25%@729,0%@729,0%@729,5%@729,6%@729,10%@729,5%@729,0%@729,16%@729,0%@729,0%@729,10%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.375C Tboard@38C SOC2@45.593C Tdiode@39.5C SOC0@46.718C CV1@-256C GPU@45.531C tj@49.281C SOC1@47C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2126mW VIN_SYS_5V0 4132mW/4425mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/805mW NC 0mW/0mW
04-21-2025 12:37:23 RAM 3880/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [16%@729,0%@729,5%@729,5%@790,15%@729,0%@729,0%@729,5%@729,11%@729,5%@729,0%@729,11%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.437C Tboard@38C SOC2@45.625C Tdiode@39.5C SOC0@46.781C CV1@-256C GPU@45.406C tj@49.875C SOC1@47.093C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2120mW VIN_SYS_5V0 4126mW/4424mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/804mW NC 0mW/0mW
04-21-2025 12:37:23 RAM 3883/30587MB (lfb 76x4MB) SWAP 31/15294MB (cached 0MB) CPU [13%@729,0%@729,6%@729,6%@729,7%@729,6%@729,0%@729,6%@729,13%@729,11%@729,6%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.812C Tboard@38C SOC2@45.531C Tdiode@39.5C SOC0@47.062C CV1@-256C GPU@45.812C tj@49.468C SOC1@47.125C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2115mW VIN_SYS_5V0 4126mW/4423mW NC 0mW/0mW VDDQ_VDD2_1V8AO 504mW/802mW NC 0mW/0mW
04-21-2025 12:37:23 RAM 3880/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [16%@729,7%@729,0%@729,0%@729,8%@729,7%@729,7%@729,0%@729,21%@729,7%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.375C Tboard@38C SOC2@45.562C Tdiode@39.5C SOC0@46.906C CV1@-256C GPU@45.968C tj@49.375C SOC1@47.125C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2109mW VIN_SYS_5V0 4132mW/4421mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/801mW NC 0mW/0mW
04-21-2025 12:37:23 RAM 3880/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@729,6%@729,0%@729,6%@729,21%@729,7%@729,13%@729,7%@729,15%@729,6%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.343C Tboard@38C SOC2@45.625C Tdiode@39.5C SOC0@46.75C CV1@-256C GPU@46.093C tj@49.75C SOC1@46.968C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2104mW VIN_SYS_5V0 4126mW/4420mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/800mW NC 0mW/0mW
04-21-2025 12:37:23 RAM 3879/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [26%@729,0%@729,5%@729,5%@729,16%@729,5%@729,0%@729,10%@729,16%@729,0%@729,15%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.312C Tboard@38C SOC2@45.812C Tdiode@39.5C SOC0@46.843C CV1@-256C GPU@45.531C tj@49.312C SOC1@47.125C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2098mW VIN_SYS_5V0 4132mW/4419mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/799mW NC 0mW/0mW
04-21-2025 12:37:24 RAM 3881/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@729,0%@729,7%@729,0%@729,7%@729,7%@729,6%@729,0%@729,18%@729,7%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.406C Tboard@38C SOC2@45.625C Tdiode@39.5C SOC0@46.656C CV1@-256C GPU@45.375C tj@49.625C SOC1@46.968C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2093mW VIN_SYS_5V0 4126mW/4418mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/797mW NC 0mW/0mW
04-21-2025 12:37:24 RAM 3880/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [25%@2201,8%@2201,7%@2201,7%@1947,25%@2201,15%@2201,15%@2201,21%@2201,23%@806,38%@806,15%@806,16%@806] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50C Tboard@38C SOC2@45.656C Tdiode@39.5C SOC0@46.718C CV1@-256C GPU@45.875C tj@50C SOC1@47.031C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2087mW VIN_SYS_5V0 4233mW/4417mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/797mW NC 0mW/0mW
04-21-2025 12:37:24 RAM 3883/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [40%@1958,14%@1958,7%@1958,14%@1958,23%@1190,8%@1190,8%@1190,8%@1190,38%@1190,28%@1190,15%@1113,15%@1113] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.781C Tboard@38C SOC2@45.75C Tdiode@39.5C SOC0@46.75C CV1@-256C GPU@45.5C tj@50.031C SOC1@47.343C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 1191mW/2084mW VIN_SYS_5V0 4334mW/4417mW NC 0mW/0mW VDDQ_VDD2_1V8AO 705mW/796mW NC 0mW/0mW
