04-21-2025 12:34:35 RAM 3899/30587MB (lfb 17x4MB) SWAP 31/15294MB (cached 0MB) CPU [40%@1651,28%@1651,21%@1651,7%@1651,40%@2201,33%@2201,100%@2201,53%@2201,35%@1036,35%@1036,35%@1113,42%@1036] EMC_FREQ 6%@2133 GR3D_FREQ 0%@509 GR3D2_FREQ 0%@509 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.781C Tboard@38C SOC2@46.25C Tdiode@39.75C SOC0@47.156C CV1@-256C GPU@46C tj@50.781C SOC1@47.343C CV2@-256C VDD_GPU_SOC 3575mW/3575mW VDD_CPU_CV 2780mW/2780mW VIN_SYS_5V0 4939mW/4939mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1209mW/1209mW NC 0mW/0mW
04-21-2025 12:35:18 RAM 4864/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@2201,0%@2201,0%@2201,61%@2201,21%@729,0%@729,7%@729,0%@729,7%@729,0%@729,0%@729,7%@729] EMC_FREQ 9%@2133 GR3D_FREQ 45%@508 GR3D2_FREQ 45%@509 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.937C Tboard@38C SOC2@46.562C Tdiode@40.5C SOC0@47.593C CV1@-256C GPU@46.531C tj@50.937C SOC1@47.687C CV2@-256C VDD_GPU_SOC 5561mW/5622mW VDD_CPU_CV 1986mW/2024mW VIN_SYS_5V0 5241mW/5270mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1410mW NC 0mW/0mW
04-21-2025 12:35:18 RAM 4865/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@2201,0%@2201,0%@2201,53%@2201,14%@729,7%@729,14%@729,13%@729,21%@729,0%@729,0%@729,7%@729] EMC_FREQ 9%@2133 GR3D_FREQ 47%@509 GR3D2_FREQ 47%@509 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.687C Tboard@38C SOC2@46.468C Tdiode@40.5C SOC0@47.656C CV1@-256C GPU@47.031C tj@50.687C SOC1@47.75C CV2@-256C VDD_GPU_SOC 5561mW/5622mW VDD_CPU_CV 1986mW/2024mW VIN_SYS_5V0 5241mW/5270mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1410mW NC 0mW/0mW
04-21-2025 12:35:18 RAM 4864/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [26%@2201,0%@2201,0%@2201,60%@2201,8%@729,0%@729,0%@729,7%@729,14%@729,0%@729,0%@729,0%@729] EMC_FREQ 9%@2133 GR3D_FREQ 43%@509 GR3D2_FREQ 43%@509 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.906C Tboard@38C SOC2@46.562C Tdiode@40.5C SOC0@47.437C CV1@-256C GPU@47.062C tj@50.906C SOC1@47.593C CV2@-256C VDD_GPU_SOC 5561mW/5621mW VDD_CPU_CV 1985mW/2024mW VIN_SYS_5V0 5241mW/5270mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1410mW NC 0mW/0mW
04-21-2025 12:35:18 RAM 4864/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@2201,0%@2201,0%@2201,53%@2201,20%@729,0%@729,13%@729,7%@729,20%@729,0%@729,0%@729,0%@729] EMC_FREQ 9%@2133 GR3D_FREQ 43%@509 GR3D2_FREQ 43%@509 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.562C Tboard@38C SOC2@46.593C Tdiode@40.25C SOC0@47.812C CV1@-256C GPU@46.531C tj@50.75C SOC1@47.906C CV2@-256C VDD_GPU_SOC 5561mW/5621mW VDD_CPU_CV 1986mW/2024mW VIN_SYS_5V0 5241mW/5269mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1410mW NC 0mW/0mW
04-21-2025 12:35:18 RAM 4865/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@2201,0%@2201,0%@2201,66%@2201,7%@729,0%@729,0%@729,7%@729,15%@729,14%@729,0%@729,6%@729] EMC_FREQ 9%@2133 GR3D_FREQ 44%@507 GR3D2_FREQ 44%@507 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.843C Tboard@38C SOC2@46.593C Tdiode@40.25C SOC0@47.531C CV1@-256C GPU@47.156C tj@50.656C SOC1@47.562C CV2@-256C VDD_GPU_SOC 5561mW/5621mW VDD_CPU_CV 1986mW/2024mW VIN_SYS_5V0 5241mW/5269mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1410mW NC 0mW/0mW
04-21-2025 12:35:19 RAM 4863/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@2201,0%@2201,0%@2072,50%@2201,28%@729,14%@729,21%@729,7%@729,8%@729,7%@729,0%@729,7%@729] EMC_FREQ 9%@2133 GR3D_FREQ 44%@509 GR3D2_FREQ 45%@509 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.812C Tboard@38C SOC2@46.562C Tdiode@40.5C SOC0@47.562C CV1@-256C GPU@46.593C tj@50.812C SOC1@47.593C CV2@-256C VDD_GPU_SOC 5561mW/5621mW VDD_CPU_CV 1985mW/2023mW VIN_SYS_5V0 5241mW/5269mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1410mW NC 0mW/0mW
04-21-2025 12:35:19 RAM 4864/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [9%@2201,0%@2201,0%@2201,61%@2201,21%@729,14%@729,7%@729,8%@729,8%@729,0%@729,7%@729,8%@729] EMC_FREQ 9%@2133 GR3D_FREQ 44%@508 GR3D2_FREQ 44%@507 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.656C Tboard@38C SOC2@46.437C Tdiode@40.5C SOC0@47.687C CV1@-256C GPU@46.781C tj@50.656C SOC1@47.875C CV2@-256C VDD_GPU_SOC 5561mW/5621mW VDD_CPU_CV 1986mW/2023mW VIN_SYS_5V0 5241mW/5269mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1410mW NC 0mW/0mW
04-21-2025 12:35:19 RAM 4863/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@2201,7%@2201,0%@2201,53%@2201,16%@729,0%@729,0%@729,7%@729,9%@729,14%@729,0%@729,0%@729] EMC_FREQ 9%@2133 GR3D_FREQ 44%@509 GR3D2_FREQ 44%@509 VIC_FREQ 115 APE 174 CV0@-256C CPU@51C Tboard@38C SOC2@46.562C Tdiode@40.25C SOC0@47.593C CV1@-256C GPU@46.843C tj@50.625C SOC1@47.687C CV2@-256C VDD_GPU_SOC 5561mW/5620mW VDD_CPU_CV 1985mW/2023mW VIN_SYS_5V0 5241mW/5269mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1410mW NC 0mW/0mW
04-21-2025 12:35:19 RAM 4863/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@2201,0%@2201,0%@2201,54%@2201,14%@729,7%@729,0%@729,7%@729,20%@729,0%@729,0%@729,0%@729] EMC_FREQ 9%@2133 GR3D_FREQ 45%@509 GR3D2_FREQ 45%@509 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.593C Tboard@38C SOC2@46.562C Tdiode@40.25C SOC0@47.75C CV1@-256C GPU@46.968C tj@50.593C SOC1@47.75C CV2@-256C VDD_GPU_SOC 5561mW/5620mW VDD_CPU_CV 1986mW/2023mW VIN_SYS_5V0 5241mW/5269mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1410mW NC 0mW/0mW
04-21-2025 12:35:19 RAM 4863/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [8%@2201,0%@2201,0%@2201,64%@2201,14%@729,0%@729,6%@729,7%@729,8%@729,0%@729,7%@729,7%@729] EMC_FREQ 9%@2133 GR3D_FREQ 44%@509 GR3D2_FREQ 44%@509 VIC_FREQ 115 APE 174 CV0@-256C CPU@51C Tboard@38C SOC2@46.625C Tdiode@40.25C SOC0@47.593C CV1@-256C GPU@46.843C tj@51C SOC1@47.687C CV2@-256C VDD_GPU_SOC 5561mW/5620mW VDD_CPU_CV 1985mW/2023mW VIN_SYS_5V0 5241mW/5269mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1410mW NC 0mW/0mW
04-21-2025 12:35:19 RAM 4864/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@2201,0%@2201,0%@2201,45%@2343,14%@729,0%@729,6%@729,12%@729,13%@729,6%@729,0%@729,0%@729] EMC_FREQ 9%@2133 GR3D_FREQ 44%@509 GR3D2_FREQ 44%@509 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.843C Tboard@38C SOC2@46.562C Tdiode@40.25C SOC0@47.531C CV1@-256C GPU@46.75C tj@50.625C SOC1@47.656C CV2@-256C VDD_GPU_SOC 5561mW/5620mW VDD_CPU_CV 1986mW/2023mW VIN_SYS_5V0 5241mW/5269mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1410mW NC 0mW/0mW
04-21-2025 12:35:19 RAM 4864/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@2201,0%@2201,0%@2201,62%@2201,14%@729,13%@729,7%@729,0%@729,15%@729,7%@729,7%@729,14%@729] EMC_FREQ 9%@2133 GR3D_FREQ 44%@509 GR3D2_FREQ 44%@509 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.593C Tboard@38C SOC2@46.437C Tdiode@40.25C SOC0@47.593C CV1@-256C GPU@47C tj@50.812C SOC1@47.843C CV2@-256C VDD_GPU_SOC 5561mW/5620mW VDD_CPU_CV 1986mW/2023mW VIN_SYS_5V0 5241mW/5269mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1410mW NC 0mW/0mW
04-21-2025 12:35:19 RAM 4864/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@2201,0%@2201,0%@2201,60%@2201,20%@729,0%@729,0%@729,6%@729,14%@729,7%@729,7%@729,0%@729] EMC_FREQ 9%@2133 GR3D_FREQ 44%@509 GR3D2_FREQ 44%@509 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.656C Tboard@38C SOC2@46.5C Tdiode@40.25C SOC0@47.718C CV1@-256C GPU@47.187C tj@50.656C SOC1@47.812C CV2@-256C VDD_GPU_SOC 5561mW/5620mW VDD_CPU_CV 1986mW/2023mW VIN_SYS_5V0 5241mW/5269mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1410mW NC 0mW/0mW
04-21-2025 12:35:20 RAM 4864/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@2201,0%@2201,0%@2201,50%@2201,7%@729,0%@729,0%@729,0%@729,20%@729,6%@729,13%@729,13%@729] EMC_FREQ 9%@2133 GR3D_FREQ 44%@509 GR3D2_FREQ 44%@509 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.687C Tboard@38C SOC2@46.468C Tdiode@40.25C SOC0@47.656C CV1@-256C GPU@46.781C tj@50.687C SOC1@47.781C CV2@-256C VDD_GPU_SOC 5561mW/5619mW VDD_CPU_CV 1986mW/2022mW VIN_SYS_5V0 5241mW/5269mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1410mW NC 0mW/0mW
04-21-2025 12:35:20 RAM 4864/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [23%@2201,0%@2201,0%@2201,64%@2201,15%@729,0%@729,7%@729,0%@729,15%@729,0%@729,0%@729,7%@729] EMC_FREQ 9%@2133 GR3D_FREQ 44%@509 GR3D2_FREQ 44%@509 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.937C Tboard@38C SOC2@46.687C Tdiode@40.25C SOC0@47.625C CV1@-256C GPU@47.062C tj@50.625C SOC1@47.75C CV2@-256C VDD_GPU_SOC 5561mW/5619mW VDD_CPU_CV 1986mW/2022mW VIN_SYS_5V0 5241mW/5268mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1410mW NC 0mW/0mW
04-21-2025 12:35:20 RAM 4865/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [8%@2201,0%@2201,0%@2201,53%@2201,14%@729,0%@729,0%@729,0%@729,15%@729,0%@729,14%@729,0%@729] EMC_FREQ 9%@2133 GR3D_FREQ 44%@509 GR3D2_FREQ 44%@509 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.875C Tboard@38C SOC2@46.593C Tdiode@40.25C SOC0@47.656C CV1@-256C GPU@47.031C tj@50.593C SOC1@47.843C CV2@-256C VDD_GPU_SOC 5561mW/5619mW VDD_CPU_CV 1986mW/2022mW VIN_SYS_5V0 5241mW/5268mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1410mW NC 0mW/0mW
04-21-2025 12:35:20 RAM 4865/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@2201,0%@2201,0%@2201,57%@2201,16%@729,7%@729,7%@729,0%@729,31%@729,14%@729,7%@729,14%@729] EMC_FREQ 9%@2133 GR3D_FREQ 44%@509 GR3D2_FREQ 44%@509 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.562C Tboard@38C SOC2@46.718C Tdiode@40.25C SOC0@47.656C CV1@-256C GPU@46.843C tj@50.562C SOC1@47.718C CV2@-256C VDD_GPU_SOC 5561mW/5619mW VDD_CPU_CV 1986mW/2022mW VIN_SYS_5V0 5342mW/5269mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1410mW NC 0mW/0mW
04-21-2025 12:35:20 RAM 4864/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [25%@2201,0%@2201,0%@2201,53%@2201,14%@729,6%@729,0%@729,6%@729,14%@729,0%@729,0%@729,13%@729] EMC_FREQ 9%@2133 GR3D_FREQ 44%@509 GR3D2_FREQ 44%@507 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.656C Tboard@38C SOC2@46.437C Tdiode@40.25C SOC0@47.562C CV1@-256C GPU@46.875C tj@50.656C SOC1@47.75C CV2@-256C VDD_GPU_SOC 5561mW/5619mW VDD_CPU_CV 1986mW/2022mW VIN_SYS_5V0 5342mW/5269mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1410mW NC 0mW/0mW
04-21-2025 12:35:20 RAM 4864/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@2201,0%@2201,0%@2201,60%@2201,14%@729,14%@729,0%@729,7%@729,15%@729,13%@729,7%@729,7%@729] EMC_FREQ 9%@2133 GR3D_FREQ 45%@509 GR3D2_FREQ 45%@509 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.562C Tboard@38C SOC2@46.531C Tdiode@40.25C SOC0@47.906C CV1@-256C GPU@46.75C tj@50.875C SOC1@47.843C CV2@-256C VDD_GPU_SOC 5561mW/5618mW VDD_CPU_CV 1986mW/2022mW VIN_SYS_5V0 5241mW/5269mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1410mW NC 0mW/0mW
04-21-2025 12:35:20 RAM 4864/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@2201,0%@2201,0%@2201,61%@2201,0%@729,0%@729,0%@729,7%@729,7%@729,0%@729,7%@729,7%@729] EMC_FREQ 9%@2133 GR3D_FREQ 44%@509 GR3D2_FREQ 44%@509 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.593C Tboard@38C SOC2@46.468C Tdiode@40.25C SOC0@47.781C CV1@-256C GPU@47.031C tj@50.593C SOC1@47.906C CV2@-256C VDD_GPU_SOC 5561mW/5618mW VDD_CPU_CV 1986mW/2022mW VIN_SYS_5V0 5241mW/5269mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1410mW NC 0mW/0mW
04-21-2025 12:35:21 RAM 4866/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@2201,0%@2201,0%@2201,58%@2201,21%@729,7%@729,0%@729,7%@729,15%@729,7%@729,8%@729,7%@729] EMC_FREQ 9%@2133 GR3D_FREQ 47%@509 GR3D2_FREQ 47%@509 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.843C Tboard@38C SOC2@46.656C Tdiode@40.5C SOC0@47.625C CV1@-256C GPU@46.75C tj@50.593C SOC1@47.812C CV2@-256C VDD_GPU_SOC 5561mW/5618mW VDD_CPU_CV 1986mW/2022mW VIN_SYS_5V0 5241mW/5269mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1410mW NC 0mW/0mW
04-21-2025 12:35:21 RAM 4864/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [16%@2201,0%@2201,0%@2201,58%@2201,9%@729,0%@729,8%@729,0%@729,23%@729,0%@729,15%@729,8%@729] EMC_FREQ 9%@2133 GR3D_FREQ 44%@508 GR3D2_FREQ 44%@507 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.937C Tboard@38C SOC2@46.593C Tdiode@40.5C SOC0@47.625C CV1@-256C GPU@46.718C tj@50.937C SOC1@47.687C CV2@-256C VDD_GPU_SOC 5561mW/5618mW VDD_CPU_CV 1986mW/2022mW VIN_SYS_5V0 5241mW/5268mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1410mW NC 0mW/0mW
04-21-2025 12:35:21 RAM 4864/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@2201,0%@2201,0%@2201,53%@2201,8%@729,0%@729,7%@729,7%@729,21%@729,0%@729,0%@729,7%@729] EMC_FREQ 9%@2133 GR3D_FREQ 44%@509 GR3D2_FREQ 44%@509 VIC_FREQ 115 APE 174 CV0@-256C CPU@51.031C Tboard@38C SOC2@46.562C Tdiode@40.25C SOC0@47.562C CV1@-256C GPU@47.156C tj@51.031C SOC1@47.625C CV2@-256C VDD_GPU_SOC 5561mW/5618mW VDD_CPU_CV 1986mW/2022mW VIN_SYS_5V0 5241mW/5268mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1410mW NC 0mW/0mW
04-21-2025 12:35:21 RAM 4864/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [25%@2201,0%@2201,0%@2201,62%@2201,7%@729,0%@729,6%@729,6%@729,20%@729,6%@729,6%@729,17%@729] EMC_FREQ 9%@2133 GR3D_FREQ 45%@509 GR3D2_FREQ 45%@507 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.937C Tboard@38C SOC2@46.593C Tdiode@40.25C SOC0@47.531C CV1@-256C GPU@46.843C tj@50.937C SOC1@47.593C CV2@-256C VDD_GPU_SOC 5561mW/5618mW VDD_CPU_CV 1986mW/2021mW VIN_SYS_5V0 5241mW/5268mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1410mW NC 0mW/0mW
04-21-2025 12:35:21 RAM 4864/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [23%@2201,0%@2201,0%@2201,58%@2201,16%@729,0%@729,0%@729,7%@729,16%@729,0%@729,14%@729,8%@729] EMC_FREQ 9%@2133 GR3D_FREQ 45%@509 GR3D2_FREQ 45%@506 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.718C Tboard@38C SOC2@46.468C Tdiode@40.25C SOC0@47.75C CV1@-256C GPU@46.906C tj@50.718C SOC1@47.875C CV2@-256C VDD_GPU_SOC 5561mW/5617mW VDD_CPU_CV 1986mW/2021mW VIN_SYS_5V0 5241mW/5268mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1410mW NC 0mW/0mW
04-21-2025 12:35:21 RAM 4864/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@2201,0%@2201,0%@2201,57%@2201,14%@729,13%@729,0%@729,0%@729,14%@729,13%@729,0%@729,7%@729] EMC_FREQ 9%@2133 GR3D_FREQ 45%@508 GR3D2_FREQ 45%@509 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.937C Tboard@38C SOC2@46.687C Tdiode@40.25C SOC0@47.593C CV1@-256C GPU@46.968C tj@50.937C SOC1@47.656C CV2@-256C VDD_GPU_SOC 5561mW/5617mW VDD_CPU_CV 1986mW/2021mW VIN_SYS_5V0 5241mW/5268mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1410mW NC 0mW/0mW
04-21-2025 12:35:21 RAM 4866/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [13%@2201,6%@2201,0%@2201,53%@2201,13%@729,0%@729,11%@729,0%@729,7%@729,6%@729,11%@729,6%@729] EMC_FREQ 9%@2133 GR3D_FREQ 46%@509 GR3D2_FREQ 46%@508 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.937C Tboard@38C SOC2@46.562C Tdiode@40.25C SOC0@47.593C CV1@-256C GPU@46.562C tj@50.625C SOC1@47.75C CV2@-256C VDD_GPU_SOC 5561mW/5617mW VDD_CPU_CV 1986mW/2021mW VIN_SYS_5V0 5241mW/5268mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1410mW NC 0mW/0mW
04-21-2025 12:35:21 RAM 4868/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [8%@2201,0%@2201,0%@2201,62%@2201,15%@729,0%@729,7%@729,7%@729,8%@729,0%@729,7%@729,0%@729] EMC_FREQ 9%@2133 GR3D_FREQ 53%@508 GR3D2_FREQ 53%@508 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.625C Tboard@38C SOC2@46.437C Tdiode@40.5C SOC0@47.687C CV1@-256C GPU@47.218C tj@50.625C SOC1@47.812C CV2@-256C VDD_GPU_SOC 5561mW/5617mW VDD_CPU_CV 1986mW/2021mW VIN_SYS_5V0 5241mW/5268mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1410mW NC 0mW/0mW
04-21-2025 12:35:22 RAM 4865/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [8%@2201,0%@2201,0%@2201,54%@2201,21%@729,0%@729,14%@729,7%@729,15%@729,7%@729,7%@729,7%@729] EMC_FREQ 9%@2133 GR3D_FREQ 59%@509 GR3D2_FREQ 59%@509 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.625C Tboard@38C SOC2@46.468C Tdiode@40.5C SOC0@47.781C CV1@-256C GPU@46.937C tj@50.625C SOC1@47.781C CV2@-256C VDD_GPU_SOC 5561mW/5617mW VDD_CPU_CV 1986mW/2021mW VIN_SYS_5V0 5241mW/5268mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1410mW NC 0mW/0mW
04-21-2025 12:35:22 RAM 4865/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [28%@2201,0%@2201,0%@2201,60%@2201,15%@729,0%@729,0%@729,14%@729,15%@729,14%@729,0%@729,7%@729] EMC_FREQ 9%@2133 GR3D_FREQ 53%@508 GR3D2_FREQ 53%@507 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.593C Tboard@38C SOC2@46.531C Tdiode@40.25C SOC0@47.687C CV1@-256C GPU@47.156C tj@50.593C SOC1@47.875C CV2@-256C VDD_GPU_SOC 5561mW/5617mW VDD_CPU_CV 1986mW/2021mW VIN_SYS_5V0 5241mW/5268mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1410mW NC 0mW/0mW
04-21-2025 12:35:22 RAM 4865/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@2201,0%@2201,0%@2201,53%@2201,20%@729,0%@729,7%@729,7%@729,14%@729,13%@729,0%@729,7%@729] EMC_FREQ 9%@2133 GR3D_FREQ 45%@509 GR3D2_FREQ 58%@509 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.968C Tboard@38C SOC2@46.5C Tdiode@40.25C SOC0@47.531C CV1@-256C GPU@46.812C tj@50.968C SOC1@47.718C CV2@-256C VDD_GPU_SOC 5561mW/5617mW VDD_CPU_CV 1986mW/2021mW VIN_SYS_5V0 5241mW/5268mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1410mW NC 0mW/0mW
04-21-2025 12:35:22 RAM 4864/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [26%@2201,0%@2201,0%@2201,64%@2201,14%@729,0%@729,13%@729,0%@729,14%@729,7%@729,7%@729,7%@729] EMC_FREQ 9%@2133 GR3D_FREQ 59%@509 GR3D2_FREQ 59%@509 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.843C Tboard@38C SOC2@46.531C Tdiode@40.25C SOC0@47.625C CV1@-256C GPU@47.187C tj@50.843C SOC1@47.656C CV2@-256C VDD_GPU_SOC 5561mW/5616mW VDD_CPU_CV 1986mW/2021mW VIN_SYS_5V0 5241mW/5268mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1410mW NC 0mW/0mW
04-21-2025 12:35:22 RAM 4864/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@2201,0%@2201,0%@2201,54%@2201,8%@729,7%@729,0%@729,7%@729,15%@729,0%@729,7%@729,0%@729] EMC_FREQ 9%@2133 GR3D_FREQ 54%@509 GR3D2_FREQ 59%@509 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.656C Tboard@38C SOC2@46.593C Tdiode@40.25C SOC0@47.468C CV1@-256C GPU@46.562C tj@50.906C SOC1@47.937C CV2@-256C VDD_GPU_SOC 5561mW/5616mW VDD_CPU_CV 1986mW/2020mW VIN_SYS_5V0 5241mW/5268mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1410mW NC 0mW/0mW
04-21-2025 12:35:22 RAM 4866/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@2201,0%@2201,0%@2201,58%@2201,8%@729,0%@729,0%@729,0%@729,23%@729,7%@729,0%@729,7%@729] EMC_FREQ 9%@2133 GR3D_FREQ 58%@509 GR3D2_FREQ 58%@509 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.625C Tboard@38C SOC2@46.5C Tdiode@40.5C SOC0@47.718C CV1@-256C GPU@46.906C tj@50.625C SOC1@47.875C CV2@-256C VDD_GPU_SOC 5561mW/5616mW VDD_CPU_CV 1986mW/2020mW VIN_SYS_5V0 5241mW/5268mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1410mW NC 0mW/0mW
04-21-2025 12:35:22 RAM 4865/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [16%@2201,0%@2201,0%@2201,50%@2201,9%@729,7%@729,7%@729,14%@729,15%@729,0%@729,8%@729,0%@729] EMC_FREQ 9%@2133 GR3D_FREQ 50%@508 GR3D2_FREQ 50%@507 VIC_FREQ 115 APE 174 CV0@-256C CPU@51.031C Tboard@38C SOC2@46.625C Tdiode@40.5C SOC0@47.593C CV1@-256C GPU@46.906C tj@51.031C SOC1@47.75C CV2@-256C VDD_GPU_SOC 5561mW/5616mW VDD_CPU_CV 1986mW/2020mW VIN_SYS_5V0 5241mW/5267mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1410mW NC 0mW/0mW
